t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
49.480838775634766,0.037743369856252124,-4.026702692943806,0.012577253938145749,0.008308249263162166,-0.008589599280780999,-0.6331734079593483,0.7739177134757439,0.0,0.0,0.0,0.0,0.0,0.0
49.579410791397095,0.03968610373225436,-4.024206918748208,0.0133566481277889,0.00875199050511661,-0.008761642649172221,-0.6334127999991805,0.7737149740553603,0.0,0.0,0.0,0.0,0.0,0.0
49.678284883499146,0.033286651569748124,-4.024622008925579,0.016248881582371727,0.008462732185771737,-0.008612329501898596,-0.6332876054321754,0.7738223431450438,0.0,0.0,0.0,0.0,0.0,0.0
49.768967390060425,0.034157862603999854,-4.022840585998799,0.018787640160702643,0.008695073039798567,-0.008806910361167474,-0.6331424015034942,0.7739363885056144,0.0,0.0,0.0,0.0,0.0,0.0
49.87324380874634,0.034669631491287524,-4.025034801990773,0.016916561021681476,0.008457600782497465,-0.00892791691801525,-0.6335949872633888,0.7735671615336428,0.0,0.0,0.0,0.0,0.0,0.0
49.96993041038513,0.03143326889251371,-4.030161331259315,0.016782201932841388,0.008162656316587785,-0.008684611295899765,-0.6338226128798157,0.773386607054131,0.0,0.0,0.0,0.0,0.0,0.0
50.08640480041504,0.03376388370181481,-4.032022061662122,0.015555064853215707,0.00842491794481737,-0.00902580628472344,-0.6336552073614494,0.7735170546033572,0.0,0.0,0.0,0.0,0.0,0.0
50.169132232666016,0.036518691662307985,-4.031298227121841,0.016479420286405793,0.008513397178492848,-0.008802705056407968,-0.6332018102807472,0.7738898512768833,0.0,0.0,0.0,0.0,0.0,0.0
50.26730918884277,0.036563357250288545,-4.02739867108107,0.015424453871643219,0.008343101679851124,-0.008498028894646403,-0.6335615195757979,0.7736006573627453,0.0,0.0,0.0,0.0,0.0,0.0
50.3701810836792,0.03295649634358743,-4.028094274230171,0.01573983441585826,0.008362949584799972,-0.008615140719246276,-0.633247452610542,0.7738562555067245,0.0,0.0,0.0,0.0,0.0,0.0
50.46895909309387,0.03559642392772334,-4.026919516635737,0.01743634668522208,0.008626730030901439,-0.008796315407279072,-0.6333355413124971,0.7737792298030721,0.0,0.0,0.0,0.0,0.0,0.0
50.569748401641846,0.03590206618281865,-4.029072287194702,0.01674367385638793,0.00852608082270915,-0.008830987026904531,-0.6336878229778601,0.7734914754691975,0.0,0.0,0.0,0.0,0.0,0.0
50.66887950897217,0.03281216382220703,-4.031374944762833,0.01528680317965075,0.008243550161238943,-0.008800849802075203,-0.6333191752555227,0.7737967505599684,0.0,0.0,0.0,0.0,0.0,0.0
50.78656768798828,0.03520969374644869,-4.031910576776231,0.015429963822559218,0.008272021025445489,-0.008764230671395524,-0.6333657601834466,0.7737587322648704,0.0,0.0,0.0,0.0,0.0,0.0
50.871437549591064,0.035828809230460064,-4.032131199138678,0.015565201893313802,0.008441507630730823,-0.00868990798832184,-0.6335815290366255,0.7735810704196994,0.0,0.0,0.0,0.0,0.0,0.0
50.96900200843811,0.032417376732504194,-4.0309844651911995,0.015232450794913577,0.008435103095105784,-0.008651600659270791,-0.6333654081812192,0.7737585272946891,0.0,0.0,0.0,0.0,0.0,0.0
51.06737732887268,0.03276145921553636,-4.029334674336527,0.014648945321637743,0.008140921729367704,-0.008519819246162925,-0.6331278610595464,0.7739575244311369,0.0,0.0,0.0,0.0,0.0,0.0
51.1693389415741,0.03780992255349275,-4.026107304623622,0.014519318615447545,0.00820852302663663,-0.008736258333104511,-0.6334629011769223,0.7736801992894583,0.0,0.0,0.0,0.0,0.0,0.0
51.27347254753113,0.0360797521657401,-4.030179734358423,0.013154075873794165,0.008442655124004654,-0.008835146183017999,-0.633866672883992,0.7733457847388584,0.0,0.0,0.0,0.0,0.0,0.0
51.377734422683716,0.03620080672540766,-4.032834363925766,0.014136305377025116,0.008270020158992425,-0.008852042734141969,-0.6333159173162869,0.7737985506446968,0.0,0.0,0.0,0.0,0.0,0.0
51.47770881652832,0.03739802915837113,-4.033308643945043,0.016543022451159326,0.008300837159260947,-0.008673614753357674,-0.6334006592993707,0.773730876538276,0.0,0.0,0.0,0.0,0.0,0.0
51.56901502609253,0.03815380179795892,-4.031216673518169,0.01650527024242559,0.008510826889500039,-0.008680052180112037,-0.6330632615957812,0.7740046055014921,0.0,0.0,0.0,0.0,0.0,0.0
51.67198824882507,0.03588438749674546,-4.031617215970487,0.01684926417642824,0.00856020264126709,-0.008822188712071192,-0.6336973242522629,0.7734834149176008,0.0,0.0,0.0,0.0,0.0,0.0
51.7682991027832,0.034142605972244736,-4.032253161370906,0.01660356857680485,0.008447732878437982,-0.008738061925453145,-0.6336643104020454,0.7735126526474558,0.0,0.0,0.0,0.0,0.0,0.0
51.873780727386475,0.035308250596414695,-4.025590834051152,0.015093488627464376,0.00865881965977985,-0.008774339167289013,-0.6330584316772027,0.7740058513323264,0.0,0.0,0.0,0.0,0.0,0.0
51.97795844078064,0.034613767583351746,-4.022575196882009,0.013543248592513863,0.008323745147666189,-0.008445541591250293,-0.633425011836601,0.7737132172024406,0.0,0.0,0.0,0.0,0.0,0.0
52.06829786300659,0.034944917851779944,-4.02654220685827,0.015517857494245026,0.008210727287329522,-0.00866465563848302,-0.6334553727173233,0.7736871450887872,0.0,0.0,0.0,0.0,0.0,0.0
52.18154335021973,0.0382299411640661,-4.029019504044809,0.016661638337752128,0.008732466711353417,-0.009072988412033795,-0.6332154962757186,0.773873090488813,0.0,0.0,0.0,0.0,0.0,0.0
52.26993179321289,0.037437187921389524,-4.030786167643915,0.016875203355738767,0.008734393460797567,-0.008793072597160376,-0.6331870139526968,0.7738996043459652,0.0,0.0,0.0,0.0,0.0,0.0
52.37017893791199,0.031847045353634064,-4.02963862194695,0.01645471949566763,0.008581004655119689,-0.008921923758336395,-0.6336291345468636,0.7735379017791906,0.0,0.0,0.0,0.0,0.0,0.0
52.48351573944092,0.03453234985725425,-4.032396275096327,0.015360871296680132,0.008514339755023186,-0.008779798511612192,-0.6335914945381707,0.7735710951202345,0.0,0.0,0.0,0.0,0.0,0.0
52.56894588470459,0.03292224311629429,-4.033828611526716,0.016037802624193895,0.008796597005745513,-0.008951293528005735,-0.6334619800285494,0.7736720326363135,0.0,0.0,0.0,0.0,0.0,0.0
52.67151689529419,0.036325273894798615,-4.027909238080361,0.015278242817264476,0.008377553591821154,-0.008990345281987059,-0.6337182260634606,0.7734663536589741,0.0,0.0,0.0,0.0,0.0,0.0
52.78789782524109,0.035476954316026085,-4.027432573390614,0.013706091787344018,0.008115766558567725,-0.008678320282979567,-0.6333295851417016,0.7737909651026391,0.0,0.0,0.0,0.0,0.0,0.0
52.89209222793579,0.03929714736618541,-4.029443891029374,0.015703640112189648,0.008617907991284994,-0.008765496898472391,-0.6328999931403885,0.7741359676496585,0.0,0.0,0.0,0.0,0.0,0.0
52.969767570495605,0.03976107950214373,-4.0266994936507805,0.016467751813890125,0.008747846443791939,-0.008940951214658625,-0.6336933653814582,0.7734831951926912,0.0,0.0,0.0,0.0,0.0,0.0
53.06814241409302,0.036818691963627144,-4.027431571093612,0.016377491071436122,0.008807531013931011,-0.00870666888588479,-0.6336144843930592,0.7735498086624214,0.0,0.0,0.0,0.0,0.0,0.0
53.1703941822052,0.03438062759140301,-4.030967005180121,0.016102416807041976,0.008589467469201386,-0.008876807585657193,-0.6334488967581762,0.7736859301625781,0.0,0.0,0.0,0.0,0.0,0.0
53.269182205200195,0.031078529367303136,-4.027821619088394,0.015857396919157263,0.008795567643929903,-0.008878195947887989,-0.6332552017883851,0.773842144777916,0.0,0.0,0.0,0.0,0.0,0.0
53.36911177635193,0.028709515167972977,-4.0282613336468645,0.01516544039233685,0.008181123530941355,-0.00842566222765148,-0.6333120845490295,0.7738073927005105,0.0,0.0,0.0,0.0,0.0,0.0
53.467447996139526,0.030709694072490235,-4.030063421620711,0.013500668214390634,0.007805085558396494,-0.008455663814154801,-0.6334999214969365,0.7736571797975287,0.0,0.0,0.0,0.0,0.0,0.0
53.5678493976593,0.03472283733345936,-4.027341849538308,0.015931996733398946,0.008783891110794851,-0.008917209552403854,-0.6331979477225196,0.7738886778023987,0.0,0.0,0.0,0.0,0.0,0.0
53.67028045654297,0.036720231910606034,-4.02763057970806,0.017909346194751753,0.008580869952442012,-0.008771975309642068,-0.6334187695637045,0.7737118866118265,0.0,0.0,0.0,0.0,0.0,0.0
53.77119255065918,0.036602572519695384,-4.026587321289785,0.016358142775979207,0.008700532906849898,-0.008589138978789998,-0.6334459401601213,0.7736903568698544,0.0,0.0,0.0,0.0,0.0,0.0
53.86830163002014,0.03892109781235037,-4.026649401168883,0.016739777129490794,0.008758238631766078,-0.009110643496186475,-0.6336649933748024,0.7735043410366028,0.0,0.0,0.0,0.0,0.0,0.0
53.968793630599976,0.03670441748077076,-4.026066855579184,0.015166264174498772,0.008359267843363556,-0.00871096401499914,-0.6333462050033187,0.7737744027524749,0.0,0.0,0.0,0.0,0.0,0.0
54.07129764556885,0.03429563602705019,-4.023965556430564,0.016409337061873988,0.008713112731123941,-0.008742483204696817,-0.6333622436989658,0.7737570154192883,0.0,0.0,0.0,0.0,0.0,0.0
54.168707609176636,0.034451571648652174,-4.026664359670897,0.015182782272183172,0.008423077424748569,-0.008645072422174372,-0.633408019950425,0.7737238491554959,0.0,0.0,0.0,0.0,0.0,0.0
54.26835560798645,0.03645589855730717,-4.026279466520012,0.016757635213498417,0.008476695334442908,-0.008853714651271587,-0.633474392541779,0.7736665634282691,0.0,0.0,0.0,0.0,0.0,0.0
54.36818289756775,0.03917137704069194,-4.026337518035792,0.01490376831039653,0.008514574878192608,-0.008757090738941327,-0.6334482442814248,0.7736886564977009,0.0,0.0,0.0,0.0,0.0,0.0
54.4698326587677,0.03451864518618251,-4.029291572790105,0.012749210399053799,0.008427629290079397,-0.00849360040716881,-0.633396190398388,0.7737351612829063,0.0,0.0,0.0,0.0,0.0,0.0
54.56779718399048,0.03405107825306984,-4.031319654863249,0.011112667491604408,0.007861185252035125,-0.00884244146412265,-0.6334905485278741,0.7736599627234458,0.0,0.0,0.0,0.0,0.0,0.0
54.667988300323486,0.031055777064199805,-4.029816627050478,0.012804597556765203,0.008141162832123159,-0.008397133937013168,-0.6335020752982302,0.7736525901218346,0.0,0.0,0.0,0.0,0.0,0.0
54.770413398742676,0.029511918732307345,-4.0264820689074865,0.01651845823993952,0.00848416344614099,-0.008709263744369332,-0.6333917346780393,0.7737357934962024,0.0,0.0,0.0,0.0,0.0,0.0
54.86937952041626,0.03326883654873998,-4.025356383446787,0.013691850095361092,0.007979163176833403,-0.008477349797520172,-0.6331011559698443,0.7739815203252973,0.0,0.0,0.0,0.0,0.0,0.0
54.968191146850586,0.03353936955157797,-4.023582573462082,0.015328419028078273,0.00838858376895407,-0.008875468946128923,-0.6331743417963188,0.7739128572417824,0.0,0.0,0.0,0.0,0.0,0.0
55.068063735961914,0.036309775904818306,-4.0217630748019815,0.016065831984094708,0.008623039740324936,-0.008641189584895362,-0.6332914970133782,0.773817066779192,0.0,0.0,0.0,0.0,0.0,0.0
55.16936206817627,0.03465849841719867,-4.025135053765314,0.01438864975326743,0.008235288398998074,-0.008753835839163136,-0.6334589909101512,0.7736829177500186,0.0,0.0,0.0,0.0,0.0,0.0
55.270225524902344,0.037836261105266555,-4.034905071524783,0.014324528370308063,0.008252147804290809,-0.00887126286698431,-0.63371670331596,0.7734703243758713,0.0,0.0,0.0,0.0,0.0,0.0
55.36907720565796,0.04075204911024019,-4.0306174007193425,0.013349354229974587,0.008406542334347861,-0.008865628139168767,-0.6335556848796661,0.7736006236038973,0.0,0.0,0.0,0.0,0.0,0.0
55.47010612487793,0.03997376080154163,-4.0266478992022545,0.012621039073792768,0.008401348667472731,-0.008440371236609158,-0.6333315893824868,0.7737889087885739,0.0,0.0,0.0,0.0,0.0,0.0
55.569737672805786,0.03462820099986884,-4.028086736606612,0.015981366179915465,0.00862432760984032,-0.00904240054042336,-0.633573143905262,0.7735818814370914,0.0,0.0,0.0,0.0,0.0,0.0
55.66887950897217,0.040347777705191094,-4.02714025113883,0.01656639090208186,0.00864101361676882,-0.008946697431028737,-0.6336516990990825,0.7735184637211977,0.0,0.0,0.0,0.0,0.0,0.0
55.76833963394165,0.041507220840198235,-4.022987094515732,0.0194821913408591,0.008962364292473752,-0.008741233462785773,-0.6333063254302389,0.7737999515597621,0.0,0.0,0.0,0.0,0.0,0.0
55.868404150009155,0.039055714609470236,-4.022461181256734,0.0186706819968309,0.00875118972376173,-0.008904199669951261,-0.6331624917696278,0.7739182068686177,0.0,0.0,0.0,0.0,0.0,0.0
55.96749830245972,0.036239033663757025,-4.022377093687704,0.019337511932040943,0.008865446383482684,-0.00919157773442027,-0.6331586144542585,0.7739167188409495,0.0,0.0,0.0,0.0,0.0,0.0
56.07795524597168,0.03863141990078445,-4.023966769649537,0.017695254710146727,0.008597814218863957,-0.008701250273141874,-0.6333002837683832,0.7738094832794641,0.0,0.0,0.0,0.0,0.0,0.0
56.18326163291931,0.03343966023015121,-4.025670617807968,0.0151433656047729,0.00830119128981148,-0.008543289746882309,-0.6335809274683487,0.7735847146704887,0.0,0.0,0.0,0.0,0.0,0.0
56.26879906654358,0.0319062699869762,-4.031818364777907,0.014194035003501415,0.008516262007445681,-0.008962336666481902,-0.6333160494749625,0.7737945019708576,0.0,0.0,0.0,0.0,0.0,0.0
56.37079572677612,0.031871470626219436,-4.027000990185242,0.01608643396624208,0.00858717131896376,-0.008817160004008034,-0.633323611767767,0.7737891967168036,0.0,0.0,0.0,0.0,0.0,0.0
56.468393325805664,0.033218952469895785,-4.023691382590257,0.01835869948942252,0.008780612484354113,-0.008754649387776151,-0.6333194424486338,0.7737911480335318,0.0,0.0,0.0,0.0,0.0,0.0
56.56873655319214,0.03680761413391698,-4.026912039082017,0.015700860724932257,0.008164307249175993,-0.00864446193442734,-0.6336663753182769,0.773515056192188,0.0,0.0,0.0,0.0,0.0,0.0
56.67152190208435,0.038821560209397026,-4.027231299154306,0.015455437520318638,0.008544606624355822,-0.008813637443508736,-0.633267450111194,0.7738356712651063,0.0,0.0,0.0,0.0,0.0,0.0
56.76856517791748,0.03737512445821804,-4.02615201920875,0.01572951698203693,0.0088097984854254,-0.009050753353709806,-0.6336245937241963,0.7735375527679477,0.0,0.0,0.0,0.0,0.0,0.0
56.87142372131348,0.036165554564329024,-4.024409643990443,0.01617931782166323,0.008367561243626137,-0.008665095771841177,-0.6332857845614929,0.773824279217469,0.0,0.0,0.0,0.0,0.0,0.0
56.97590088844299,0.036310981062249253,-4.025727288490285,0.017309316035710544,0.008780417720686965,-0.009035644507608383,-0.6334687715538551,0.773665675120096,0.0,0.0,0.0,0.0,0.0,0.0
57.068177700042725,0.03648896897256089,-4.025537286427483,0.016172916409310328,0.008577823064996078,-0.008712533143367271,-0.633245030549652,0.773854795166292,0.0,0.0,0.0,0.0,0.0,0.0
57.176260471343994,0.034049395002272775,-4.024807677460329,0.015717678592670616,0.008631767896343005,-0.008610848102569976,-0.6331772702238991,0.7739107767370546,0.0,0.0,0.0,0.0,0.0,0.0
57.26952290534973,0.034504898646187984,-4.028935405682047,0.015235582549736936,0.008269976628978624,-0.008630070286640793,-0.6333713689149577,0.7737556710048707,0.0,0.0,0.0,0.0,0.0,0.0
57.37213850021362,0.03461265991534257,-4.024656625455134,0.018328457397718385,0.008789862742503417,-0.009168817136944977,-0.6335286096408048,0.77361500235703,0.0,0.0,0.0,0.0,0.0,0.0
57.47970652580261,0.035000727193528036,-4.022028941804174,0.01810273162556867,0.008898631435601745,-0.008779836311315597,-0.6332200547925532,0.7738708490707201,0.0,0.0,0.0,0.0,0.0,0.0
57.57063031196594,0.03628672994382095,-4.026323653728776,0.014628729104527768,0.008250355513000617,-0.008615962655191366,-0.6332793768943326,0.773831330214641,0.0,0.0,0.0,0.0,0.0,0.0
57.6696937084198,0.03508509960820314,-4.028674582266565,0.015728840314411362,0.008491915818531674,-0.008834529831144413,-0.6334224466442115,0.7737091459558012,0.0,0.0,0.0,0.0,0.0,0.0
57.78125047683716,0.03387282536054632,-4.024818016612734,0.014620416048140118,0.008594885445709676,-0.008788362160537182,-0.6333072601410783,0.7738028217106161,0.0,0.0,0.0,0.0,0.0,0.0
57.870726585388184,0.03314877456782443,-4.026707174889491,0.013035212083991618,0.008137010691684573,-0.008679214050932844,-0.6332743617371929,0.7738359277436093,0.0,0.0,0.0,0.0,0.0,0.0
57.97029519081116,0.029949357659505134,-4.028709490926702,0.015959626592673172,0.008726560291180036,-0.008922038671566802,-0.6335901686275061,0.7735681887138305,0.0,0.0,0.0,0.0,0.0,0.0
58.068994998931885,0.03181710330086473,-4.026850957454438,0.01655935983538983,0.008279682503325142,-0.008718213267536296,-0.6332398229747345,0.7738622398166186,0.0,0.0,0.0,0.0,0.0,0.0
58.169026613235474,0.03363509749872849,-4.027312655338024,0.016285982501791016,0.008491025852038214,-0.008620792556711608,-0.6335161620696917,0.773634834280465,0.0,0.0,0.0,0.0,0.0,0.0
58.26936364173889,0.037341937874878155,-4.030485242613808,0.017171287295576706,0.008832168170500575,-0.008949206266867474,-0.6333325286756988,0.7737776247952937,0.0,0.0,0.0,0.0,0.0,0.0
58.376646518707275,0.03778087060932431,-4.031271875787573,0.015532492716034687,0.008509721020109254,-0.008741620005870771,-0.6334238226000095,0.7737088791597416,0.0,0.0,0.0,0.0,0.0,0.0
58.468255281448364,0.036213760632507634,-4.027257129236665,0.014901336012910922,0.00895159165309708,-0.008614315416890688,-0.633295905916703,0.7738100271551899,0.0,0.0,0.0,0.0,0.0,0.0
58.56717538833618,0.03239297244234759,-4.024715317611523,0.015015039915355596,0.008268901402257178,-0.008450969782479074,-0.6335119686386244,0.7736425479321495,0.0,0.0,0.0,0.0,0.0,0.0
58.668039321899414,0.034317765093810716,-4.02578951732676,0.01729977550494938,0.009012782739359822,-0.009006515955480073,-0.633569460160163,0.7735808888345126,0.0,0.0,0.0,0.0,0.0,0.0
58.767948150634766,0.03725397419124118,-4.026400289695582,0.015974799336211813,0.008650195285786809,-0.008692254801683678,-0.6333885100032633,0.7737367861384292,0.0,0.0,0.0,0.0,0.0,0.0
58.86918520927429,0.03512343458625281,-4.02759105785723,0.014272452663904488,0.00850713830158126,-0.008834173236070927,-0.6334249023199479,0.7737069723752767,0.0,0.0,0.0,0.0,0.0,0.0
58.96837496757507,0.03722049766648009,-4.0274693172727085,0.013827875322252279,0.008357226479537285,-0.008741946893701964,-0.6336321874492069,0.7735399059896071,0.0,0.0,0.0,0.0,0.0,0.0
59.06884288787842,0.039019211416016955,-4.026455997950801,0.01442903872401872,0.008730340463190751,-0.008781723436862406,-0.6333511636877057,0.7737654463364874,0.0,0.0,0.0,0.0,0.0,0.0
59.1690399646759,0.04238242299734878,-4.024445297998793,0.015041984240401802,0.008625548753519603,-0.008906797381227903,-0.633350505952482,0.7737657303595481,0.0,0.0,0.0,0.0,0.0,0.0
59.26877427101135,0.037887692646336714,-4.022171946575038,0.014585795567617982,0.008095632741283961,-0.008601740210310651,-0.6334560856016263,0.7736884763327794,0.0,0.0,0.0,0.0,0.0,0.0
59.36880397796631,0.035895275770733426,-4.028705981044117,0.017028818577785595,0.00849585046467743,-0.008867660245902116,-0.6334037880058663,0.7737239988952551,0.0,0.0,0.0,0.0,0.0,0.0
59.469332695007324,0.03571182462712574,-4.028305220348001,0.018010643631670636,0.008829104211027642,-0.008899206621468675,-0.6332568332741968,0.7738401864415388,0.0,0.0,0.0,0.0,0.0,0.0
59.56769895553589,0.034985525116527985,-4.026452648212383,0.016634334795732317,0.008659732036097026,-0.008491755565824915,-0.6336554917393857,0.7735202756986989,0.0,0.0,0.0,0.0,0.0,0.0
59.669105052948,0.03129000254316793,-4.025073802453185,0.013893932786187021,0.008005126291660848,-0.008674130071158529,-0.6335185987250783,0.7736374231447034,0.0,0.0,0.0,0.0,0.0,0.0
59.77290487289429,0.02996788254325492,-4.03035170673076,0.01491581847227147,0.008278909009803081,-0.008632641647757183,-0.633745925822493,0.7734487951165099,0.0,0.0,0.0,0.0,0.0,0.0
59.869367361068726,0.0327955956558199,-4.028694161476898,0.01573282431770647,0.008711924954470188,-0.008842421506530286,-0.6333580629368165,0.7737593153290065,0.0,0.0,0.0,0.0,0.0,0.0
59.968688011169434,0.0350308637288574,-4.027850370796304,0.01627205985979745,0.00824163936162169,-0.008776213135167382,-0.6332691688408643,0.7738379761030348,0.0,0.0,0.0,0.0,0.0,0.0
60.080174684524536,0.03670220294752979,-4.0264528671659665,0.016755738990886972,0.008748126540903432,-0.009051505705600914,-0.6333040069748547,0.7738007335716862,0.0,0.0,0.0,0.0,0.0,0.0
60.17189121246338,0.03902563336782772,-4.021825034650971,0.015571192489102033,0.008729865167405506,-0.008851134636219726,-0.6329670750777528,0.7740788905126692,0.0,0.0,0.0,0.0,0.0,0.0
60.26837110519409,0.03886501538036934,-4.0248739736178925,0.01543706174954276,0.008670859547733422,-0.008980518518349922,-0.6335744196758812,0.7735810372638509,0.0,0.0,0.0,0.0,0.0,0.0
60.36960959434509,0.03492070590591525,-4.029645256174932,0.01598756043666555,0.00879352375871973,-0.008696906926304697,-0.6335498479194037,0.7736030170256065,0.0,0.0,0.0,0.0,0.0,0.0
60.47124457359314,0.03310513050697088,-4.025905134689756,0.016016020731898613,0.008626651186762958,-0.008707186094059538,-0.63340059917512,0.7737269846426613,0.0,0.0,0.0,0.0,0.0,0.0
60.576416015625,0.03334256814710018,-4.027098424334054,0.015057367333286541,0.008469071767354348,-0.008657861931301794,-0.6329849507588811,0.7740693563001672,0.0,0.0,0.0,0.0,0.0,0.0
60.66959476470947,0.03085660361717962,-4.023253229704647,0.013777466960800207,0.008506331669759157,-0.008721606789874546,-0.633276557045431,0.7738296829362463,0.0,0.0,0.0,0.0,0.0,0.0
60.77435302734375,0.03100994467597023,-4.023617511395777,0.014084482447879253,0.008214583738409536,-0.008575578747393365,-0.6333909866998818,0.7737408080426554,0.0,0.0,0.0,0.0,0.0,0.0
60.86916399002075,0.030694346789337888,-4.022655943009475,0.01352883021744297,0.008898869015512388,-0.008581437382297998,-0.6332421292659308,0.773855008890844,0.0,0.0,0.0,0.0,0.0,0.0
60.969178438186646,0.02972457575214801,-4.0227880816593435,0.014573027633777361,0.008176083013652904,-0.008749854971616395,-0.6335564660161398,0.7736037720135992,0.0,0.0,0.0,0.0,0.0,0.0
61.07026243209839,0.029030387785074264,-4.032981001736805,0.01603444740867347,0.008628388263181365,-0.00879749811561813,-0.6333417516197872,0.7737741147118221,0.0,0.0,0.0,0.0,0.0,0.0
61.16911458969116,0.03798597467035711,-4.033797789018998,0.017795150045491624,0.008681553681355815,-0.009000608051306263,-0.6331483109212095,0.773929477444814,0.0,0.0,0.0,0.0,0.0,0.0
61.2692391872406,0.040032216639986774,-4.03365485589263,0.017269357465388678,0.008734499131786566,-0.008813165860375135,-0.633464767954567,0.7736720392987585,0.0,0.0,0.0,0.0,0.0,0.0
61.379778146743774,0.03438751615765617,-4.030989660834102,0.017260921861762358,0.008814959830515721,-0.008924355320346319,-0.6332868055919102,0.7738155298444812,0.0,0.0,0.0,0.0,0.0,0.0
61.471245765686035,0.033886050401719416,-4.029861506001719,0.015208944767612165,0.00862709516751632,-0.008789691669957194,-0.633293019905323,0.773814102668407,0.0,0.0,0.0,0.0,0.0,0.0
61.57187867164612,0.03490469524144502,-4.026237747191143,0.01426189350206906,0.008635178465477334,-0.008728581632006528,-0.6331586180815656,0.7739246797360858,0.0,0.0,0.0,0.0,0.0,0.0
61.673826456069946,0.035971064817637975,-4.022491373173268,0.014847754595434241,0.008748754441251892,-0.008782519021723867,-0.6334987049733035,0.7736444386489858,0.0,0.0,0.0,0.0,0.0,0.0
61.770469427108765,0.03424332818401902,-4.02444214055326,0.015325966919958925,0.008384709742318763,-0.008800988969141643,-0.6333840873350823,0.7737420998927258,0.0,0.0,0.0,0.0,0.0,0.0
61.8839066028595,0.037950124537642405,-4.024202614482709,0.017578631000988748,0.008971689410161245,-0.008904025004389818,-0.6328400769591256,0.7741793488089275,0.0,0.0,0.0,0.0,0.0,0.0
61.98113489151001,0.034133194543674236,-4.025883300258843,0.014306089538988825,0.008270248745276649,-0.008579335833444359,-0.6338462433294038,0.7733672722578508,0.0,0.0,0.0,0.0,0.0,0.0
62.06786823272705,0.03186235202932229,-4.0300982238537255,0.014342556146666196,0.008660587891033786,-0.008728356148113191,-0.6335701187965285,0.7735875610326759,0.0,0.0,0.0,0.0,0.0,0.0
62.168652296066284,0.03243117311448122,-4.035530503479135,0.01479427546342981,0.008591352324291951,-0.008699943007915252,-0.6336704207062878,0.7735064948523787,0.0,0.0,0.0,0.0,0.0,0.0
62.26879525184631,0.03519075017975212,-4.030871767367298,0.01661914769423428,0.008626440754938541,-0.008770181053483752,-0.6331500978037666,0.7739312773723959,0.0,0.0,0.0,0.0,0.0,0.0
62.378482818603516,0.037599424551281145,-4.0292880203087496,0.015129424308618118,0.008801884488362857,-0.00878317802963169,-0.6334610744990691,0.7736746407293154,0.0,0.0,0.0,0.0,0.0,0.0
62.47697305679321,0.037201356753951774,-4.034481365239065,0.01681156979725755,0.008791577540339926,-0.009020860415100824,-0.6336775296920588,0.7734947450403852,0.0,0.0,0.0,0.0,0.0,0.0
62.56804895401001,0.03932239165742484,-4.030010570388831,0.01693563104396672,0.00880064670465091,-0.008797039847709342,-0.6333342777200116,0.7737782972999223,0.0,0.0,0.0,0.0,0.0,0.0
62.66787934303284,0.03558728300252126,-4.024816834104821,0.015529773430367036,0.008512350003770168,-0.00884423801216944,-0.6338182205038531,0.7733846279237292,0.0,0.0,0.0,0.0,0.0,0.0
62.768858194351196,0.03319171212372141,-4.027019990881355,0.015195414154275428,0.008526373260323124,-0.008748542983909499,-0.6333933427861244,0.7737335699508603,0.0,0.0,0.0,0.0,0.0,0.0
62.86823558807373,0.03316065752865935,-4.028103993179792,0.016310242102877643,0.008687491877412088,-0.008749320623256531,-0.6332084540653476,0.7738830858557915,0.0,0.0,0.0,0.0,0.0,0.0
62.984750509262085,0.03407163220047976,-4.026324147704015,0.014046215072813185,0.008635364848570352,-0.00859744266183305,-0.6331760445902589,0.7739118884024473,0.0,0.0,0.0,0.0,0.0,0.0
63.08119821548462,0.033693061598518315,-4.024737058495536,0.01469119343980383,0.00847687534214311,-0.008612522689608276,-0.6332352671378554,0.7738650163240378,0.0,0.0,0.0,0.0,0.0,0.0
63.17050313949585,0.030157065995376146,-4.02886651919326,0.016519456443213,0.00849754011241518,-0.008796697156828542,-0.6333791634045863,0.7737449484785509,0.0,0.0,0.0,0.0,0.0,0.0
63.268895864486694,0.03212017828398641,-4.024256039587815,0.01609278481299596,0.008600381503370143,-0.008528953147695863,-0.6330423300766084,0.7740224148740006,0.0,0.0,0.0,0.0,0.0,0.0
63.37206983566284,0.030435776572022608,-4.021343617556339,0.01493232799295955,0.008188204386476147,-0.008571485785853166,-0.6333796320763284,0.7737504278584947,0.0,0.0,0.0,0.0,0.0,0.0
63.468674659729004,0.02769534427051171,-4.028180803742619,0.016141902678775223,0.008365309071824947,-0.008648950103934261,-0.6334275250895927,0.7737084642971833,0.0,0.0,0.0,0.0,0.0,0.0
63.569833278656006,0.03086293830318603,-4.025390699415772,0.015558810026974403,0.008291502227498674,-0.008633548932796784,-0.6334474077620514,0.7736931526278192,0.0,0.0,0.0,0.0,0.0,0.0
63.676286935806274,0.03461037257535532,-4.020815448645195,0.016166723075639208,0.00876183463925325,-0.008814786761127711,-0.6333082532471922,0.773799835976398,0.0,0.0,0.0,0.0,0.0,0.0
63.786720514297485,0.034245802616102695,-4.020632009153343,0.014904889365275079,0.008454317157534025,-0.00879944318470132,-0.6332294628428544,0.7738679097292955,0.0,0.0,0.0,0.0,0.0,0.0
